N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
80,log2,122.0,13,10,False,0.1297943872287775
767,log2,195.0,34,2,True,0.1429382055521975
753,,159.0,33,20,False,0.133877278276845
428,,6.0,27,17,True,0.1286733066362837
364,,174.0,14,13,True,0.1273006850250216
359,sqrt,265.0,46,9,False,0.1408669633492334
375,,8.0,43,16,True,0.1314967355954452
700,sqrt,85.0,31,20,True,0.1417040833954463
774,sqrt,183.0,8,7,True,0.1294620061134847
310,log2,146.0,19,8,True,0.1366503197696565
69,sqrt,57.0,40,10,True,0.1469681350500503
173,log2,156.0,30,8,False,0.1371123620690715
346,,273.0,42,2,False,0.1283657277128066
188,log2,84.0,14,20,False,0.130092252747271
751,,144.0,10,2,False,0.1433318165241986
475,,228.0,21,17,True,0.1282950911222536
610,sqrt,53.0,16,17,True,0.1342584538354406
197,,42.0,41,2,False,0.1283657277128065
