N_neighbours,weights,algorithm,Leaf_size,P,metric,Error-
6,uniform,ball_tree,20,4.5,euclidean,0.13470606497217444
3,distance,ball_tree,70,1.5,manhattan,0.14878149859554834
8,distance,brute,90,2.0,manhattan,0.13729942514146481
10,distance,ball_tree,10,1.0,l1,0.13588380820455484
1,distance,kd_tree,80,3.5,manhattan,0.15806467268656188
1,uniform,brute,90,4.5,cityblock,0.1580646726865619
1,distance,kd_tree,90,2.5,manhattan,0.15806467268656188
2,distance,ball_tree,70,1.0,euclidean,0.1490787574138725
8,distance,brute,100,1.0,l1,0.13729942514146481
8,uniform,brute,30,1.5,l1,0.1381175432052143
8,distance,ball_tree,80,2.5,l1,0.13729942514146481
7,distance,brute,10,4.0,l2,0.13633053491989636
3,uniform,kd_tree,60,3.5,euclidean,0.14230679312697456
4,uniform,brute,100,3.0,manhattan,0.146147923547374
9,distance,ball_tree,60,2.5,manhattan,0.137661714806757
4,uniform,ball_tree,50,1.5,cityblock,0.146147923547374
7,distance,kd_tree,80,1.0,l1,0.13956070678389065
1,distance,ball_tree,40,1.5,l2,0.16440245632448983
5,uniform,brute,10,1.0,euclidean,0.13857403560135553
10,uniform,ball_tree,100,1.0,manhattan,0.13647995219218648
4,uniform,ball_tree,40,4.0,l2,0.14134066190224445
1,distance,brute,20,3.5,l1,0.15806467268656188
6,uniform,ball_tree,20,1.5,manhattan,0.14218819197184454
9,distance,ball_tree,50,1.5,l2,0.1355865099969875
2,uniform,ball_tree,40,1.0,manhattan,0.1534270806183092
6,distance,kd_tree,80,3.5,l2,0.13382569316265588
8,distance,brute,60,4.0,l1,0.13729942514146481
7,uniform,ball_tree,100,1.0,euclidean,0.13752665023597124
5,distance,brute,60,1.0,euclidean,0.13748207363680506
7,uniform,ball_tree,50,3.0,euclidean,0.13752665023597124
