N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
310,log2,161,39,12,True,0.06345295338410946
451,sqrt,28,20,3,True,0.055655878900484866
455,,202,36,12,True,0.05984399019623123
492,,233,21,4,True,0.05253316236169222
575,,215,7,13,True,0.042556883700783095
401,,280,17,14,True,0.047014081608792446
483,log2,151,35,20,False,0.059195584303714556
455,log2,120,39,20,False,0.05987373260771781
219,sqrt,196,1,12,True,0.04442481467587988
418,log2,78,7,5,True,0.04476134718374131
550,,85,41,17,False,0.06271161812483861
109,sqrt,129,47,5,False,0.06197732520568852
405,sqrt,259,12,11,False,0.0465865901838633
577,,62,49,5,False,0.06492399982868109
108,log2,265,13,16,True,0.048902946830318324
603,sqrt,32,42,3,False,0.05992087474290211
308,sqrt,80,18,4,True,0.052814042302760544
215,,155,24,18,False,0.05191163956203646
623,log2,219,14,8,False,0.047357217727912994
144,sqrt,227,33,10,True,0.0616108416375809
408,,42,14,3,True,0.04579952775793817
548,sqrt,257,24,10,False,0.049630510991927224
470,log2,154,15,4,False,0.047491894952664905
266,log2,288,10,8,True,0.0474912792086808
741,,202,2,10,False,0.05302108990380072
528,log2,206,24,2,False,0.049671562993556434
493,sqrt,213,10,10,True,0.04728994080586033
379,,177,21,3,True,0.052753395638177325
