N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
568,,91,10,15,True,291.9957715163525
175,,18,10,3,True,291.7588862127575
671,,73,37,13,True,534.4597161824352
86,log2,223,43,9,True,990.5072276788536
567,sqrt,74,44,12,True,976.5220673236641
614,sqrt,120,44,14,False,835.687373358373
5,log2,98,21,8,True,740.5265402044157
69,log2,239,40,14,False,804.9486995399063
706,sqrt,165,37,2,False,750.8999778322963
465,sqrt,275,17,6,False,555.564235782502
16,log2,47,20,20,False,599.6947952507674
200,log2,155,33,4,True,862.039470345596
519,sqrt,15,9,18,True,479.71667354729027
143,,186,13,9,True,303.5844271593711
229,log2,241,5,2,False,376.74021645925916
227,log2,223,16,10,False,532.3421620594783
267,,204,34,18,True,500.52593806930963
113,sqrt,205,18,15,True,668.6373627687256
68,sqrt,199,46,5,True,1035.2944540749381
96,log2,140,38,19,True,948.6607726119831
682,sqrt,122,27,9,False,669.9965053928312
388,,37,2,20,True,262.12393838647773
691,sqrt,58,31,20,False,727.1114300185787
477,sqrt,280,9,10,True,480.2167631068383
131,log2,26,47,12,True,1056.9656785492512
97,log2,268,21,16,False,597.7244767537102
296,,19,1,6,False,259.00875712515403
338,log2,287,45,4,False,857.3707972968707
90,,84,41,9,True,557.6118246018857
337,sqrt,151,15,11,False,515.2763956730205
724,sqrt,95,13,9,False,495.5732506410427
292,sqrt,31,20,4,True,694.3795170701568
340,,12,8,15,True,280.30879701916615
218,sqrt,26,8,12,False,426.19726628134146
123,sqrt,191,12,10,False,504.02713839226385
78,sqrt,94,44,15,True,981.8664661854258
270,log2,19,21,5,True,699.7446589754163
536,,299,30,12,True,449.03192300205944
458,,16,22,6,False,329.35564078592313
93,sqrt,82,47,3,True,1048.2604229838107
744,log2,235,27,20,False,670.214466726188
376,sqrt,232,46,16,True,1017.6486249031461
84,,123,23,6,True,332.18478316879344
304,sqrt,144,42,11,True,962.9709348720669
644,sqrt,170,28,15,True,802.3770939193981
282,log2,286,1,20,False,376.110905079617
389,,123,27,13,True,391.70492279770815
423,log2,227,20,17,True,691.4288364490519
657,sqrt,79,2,15,False,365.4044820530501
273,sqrt,117,50,8,False,906.4802081970499
81,log2,179,14,18,True,636.1983471639364
344,,223,16,10,False,322.21824968239036
24,sqrt,138,9,14,True,534.3741186364971
778,log2,73,28,14,True,806.4585111176502
567,,228,16,5,False,322.21824968238894
485,log2,297,43,12,False,815.7890296251462
136,,173,42,20,False,488.1933416178673
249,sqrt,10,24,16,True,725.4469242167972
332,sqrt,250,2,11,True,352.29454284877124
536,sqrt,53,9,8,False,435.6288757144847
759,sqrt,119,14,10,False,499.4355522206589
185,log2,67,25,7,False,674.9553421474935
729,,107,26,2,False,344.0308246494705
445,,224,28,4,False,341.3504056716907
689,,266,47,11,False,500.5911780723912
225,,83,50,20,True,571.8986699331905
438,sqrt,264,7,10,True,447.40476286115654
81,sqrt,295,7,17,True,462.19322486100646
282,sqrt,162,26,14,False,658.9029235109705
98,log2,89,43,19,False,880.9570827880416
66,,120,9,11,True,286.5692669543242
504,,53,9,11,True,286.2405188100842
567,sqrt,58,21,10,False,586.8751325901751
203,,186,2,16,True,252.31426960475517
136,,3,11,18,True,498.1642660714914
504,sqrt,190,10,4,False,455.8815355043005
288,log2,160,50,15,True,1049.2244048923228
250,log2,260,7,6,True,448.275718651773
106,,282,15,20,False,317.32471532634753
392,,218,2,6,False,244.44209262701088
695,,208,27,18,False,341.19240695811595
325,,181,17,13,True,315.46006057806085
452,sqrt,5,45,14,True,1005.879539320135
712,,3,11,20,False,547.6834687861216
672,sqrt,186,28,13,False,688.3934193687352
502,sqrt,90,23,4,True,716.7341355158239
683,sqrt,114,34,8,False,748.93065732657
439,,246,25,4,False,343.3600896735938
33,log2,99,20,7,False,564.7540191239713
611,log2,36,38,14,True,916.1595672284204
69,,93,30,17,False,334.36153222791927
120,sqrt,265,40,2,True,976.9077607482628
458,,32,3,10,False,254.23224803800082
324,,97,17,3,True,315.524560409144
712,sqrt,290,13,17,False,495.70227896775407
494,,221,39,14,True,547.7546629514262
625,,179,20,3,True,320.3383975629627
489,,45,19,9,True,318.5983543446619
489,log2,71,26,14,True,757.3378333899714
728,,77,44,3,True,566.1395251971337
783,log2,32,48,13,True,1034.6566131065629
497,,139,10,7,False,305.01628625744047
546,sqrt,144,42,3,True,962.0613094690027
80,,259,35,17,False,373.32358237286246
127,sqrt,233,12,6,True,571.5753128891575
48,log2,186,7,5,True,464.51065251147935
68,sqrt,73,45,13,False,872.5014733016307
309,log2,261,44,13,True,973.6985363924589
421,log2,34,30,11,True,823.1790002236531
363,log2,157,42,6,False,822.1067752256148
65,sqrt,264,20,4,True,726.7905113365186
568,,4,39,13,True,586.5739143200834
598,log2,277,36,2,True,897.0434308894813
78,sqrt,105,18,6,False,555.0345240482056
327,sqrt,110,20,9,True,695.5538334106088
684,,187,32,8,True,476.54585384979464
56,sqrt,28,38,15,True,951.3098990369176
39,,55,49,14,True,577.6950199434644
50,sqrt,62,32,2,True,825.1005487197062
533,,288,40,8,True,554.2558859963323
